tic_id,planet_name,host_star,ra,dec,orbital_period_days,planet_radius_earth,planet_mass_earth,stellar_teff,stellar_radius,stellar_mass,distance_pc,discovery_year,class_label,class_id,source_catalog
120499135,Kepler-442 b,Kepler-442,285.3666029,39.2800704,112.3053,1.34,2.36,4402.0,0.598,0.609,365.965,2015,Planet,0,NASA Exoplanet Archive
384888319,TOI-4529 b,TOI-4529,16.9688462,12.8809549,5.879577,1.77,4.9,3697.0,0.48,0.482,28.384,2026,Planet,0,NASA Exoplanet Archive
257715493,HD 156668 c,HD 156668,259.4183491,29.228161,811.3,6.17,31.49679513,4903.69,0.774528,0.785167,24.3323,2021,Planet,0,NASA Exoplanet Archive
441739020,TOI-1670 c,TOI-1670,259.0172522,72.1611806,40.74976,11.06326395,200.23189641,6170.0,1.316,1.21,168.067,2022,Planet,0,NASA Exoplanet Archive
375942197,WASP-176 b,WASP-176,313.6872928,9.1790688,3.899052,16.869545,271.74465,5941.0,1.925,1.345,568.42,2020,Planet,0,NASA Exoplanet Archive
269263577,Kepler-462 c,Kepler-462,299.8211502,43.8142793,207.62,4.0,6.0,7500.0,1.57,1.59,596.625,2018,Planet,0,NASA Exoplanet Archive
275574174,KOI-3680 b,KOI-3680,293.2815266,45.3096572,141.241671,11.09691,613.4119,5830.0,0.96,1.01,921.986,2018,Planet,0,NASA Exoplanet Archive
27187450,Kepler-1652 b,Kepler-1652,294.3660313,49.9150219,38.09722,1.6,3.19,3638.0,0.382,0.404,252.0,2017,Planet,0,NASA Exoplanet Archive
10930507,2MASS J0249-0557 c,2MASS J0249-0557 A,42.4851627,-5.9599921,,17.37392009,3616.88727166,2859.0,0.315959,0.046,66.0613,2018,Planet,0,NASA Exoplanet Archive
49462779,K2-4 b,K2-4,174.7455392,-3.9055746,10.003417,2.1,5.06,4014.73,0.569359,0.635026,231.828,2015,Planet,0,NASA Exoplanet Archive
437011608,TOI-5082.01,TOI-5082,106.569578,22.6831477,4.240122,2.54811,7.03,5670.0,0.93,0.99665,43.1406,2024,Planet,0,NASA Exoplanet Archive
290543478,GJ 3021 b,GJ 3021,4.0634323,-79.8514218,133.71,13.1,1071.04,5540.0,0.9,0.9,17.5559,2000,Planet,0,NASA Exoplanet Archive
204317710,HATS-32 b,HATS-32,346.0750861,-21.2720168,2.8126548,14.000041,292.4036,5700.0,1.097,1.099,745.116,2016,Planet,0,NASA Exoplanet Archive
159171904,Kepler-148 c,Kepler-148,289.7861626,46.8588176,4.180043,3.6,12.6,5272.0,0.851,0.86,791.163,2014,Planet,0,NASA Exoplanet Archive
99834717,KPS-1 b,KPS-1,165.167198,64.9638452,1.706291,11.54527,346.4347,5165.0,0.907,0.892,262.706,2018,Planet,0,NASA Exoplanet Archive
123417850,Kepler-446 d,Kepler-446,282.2501047,44.921002,5.148921,1.35,2.39,3359.0,0.24,0.22,96.339,2015,Planet,0,NASA Exoplanet Archive
100990000,TOI-411 c,HD 22946,54.819538,-42.7630276,9.573083,2.328,9.72,6169.0,1.117,1.098,62.7792,2022,Planet,0,NASA Exoplanet Archive
272601590,Kepler-361 b,Kepler-361,296.8034146,46.7411011,8.486616,1.45,2.7,6169.0,1.343,1.191,930.32,2014,Planet,0,NASA Exoplanet Archive
271548206,Kepler-47 c,Kepler-47,295.2978883,46.9204303,303.227,4.65,3.17,5636.0,0.936,0.957,1025.02,2012,Planet,0,NASA Exoplanet Archive
122519154,Kepler-198 c,Kepler-198,290.6731326,38.6910045,49.567416,2.47,6.66,5574.0,0.94,0.995,495.358,2014,Planet,0,NASA Exoplanet Archive
318696424,WASP-38 b,WASP-38,243.9597194,10.0324103,6.87188,13.78707,1093.3352,6180.0,1.52,1.76,136.24,2010,Planet,0,NASA Exoplanet Archive
49043968,WASP-193 b,WASP-193,164.3491401,-29.9971229,6.2463475,14.78464554,35.59678158,6080.0,1.213,1.018,362.087,2023,Planet,0,NASA Exoplanet Archive
406997913,Kepler-515 b,Kepler-515,290.493913,52.055611,19.96371318,1.46,2.73,5293.0,0.83,0.9,255.0,2016,Planet,0,NASA Exoplanet Archive
141205978,TOI-3862 b,TOI-3862,185.9005633,50.5446246,1.55745774,5.53,53.7,5300.0,0.92,0.9,249.02,2026,Planet,0,NASA Exoplanet Archive
27081773,Kepler-1343 b,Kepler-1343,294.294483,50.725385,3.35183158,1.93,4.38,5759.0,0.93,0.95,1756.71,2016,Planet,0,NASA Exoplanet Archive
389506883,HD 39194 b,HD 39194,86.129071,-70.1382377,5.63692,1.99,4.62,5205.0,0.783742,0.86,26.4131,2021,Planet,0,NASA Exoplanet Archive
239332587,GJ 806 b,GJ 806,311.2697002,44.5002351,0.9263237,1.331,1.9,3600.0,0.4144,0.413,12.0445,2023,Planet,0,NASA Exoplanet Archive
120765183,Kepler-235 c,Kepler-235,286.0790779,39.278237,7.824904,1.28,2.18,4255.0,0.554,0.581,428.018,2014,Planet,0,NASA Exoplanet Archive
470381900,TOI-1696 b,TOI-1696,65.280648,48.8198312,2.500311,3.09,48.8,3185.0,0.2775,0.255,64.9172,2022,Planet,0,NASA Exoplanet Archive
399637637,HD 95086 b,HD 95086,164.2621032,-68.6672917,,12.9,1589.0,7595.0,1.48667,1.6,86.2279,2013,Planet,0,NASA Exoplanet Archive
26540675,Kepler-1402 b,Kepler-1402,291.8478341,48.9681664,2.03387914,0.76,0.363,5416.0,0.87,0.9,1493.64,2016,Planet,0,NASA Exoplanet Archive
180661948,HD 73526 c,HD 73526,129.318331,-41.3184231,379.1,13.3,715.09,5601.0,1.53,1.014,97.2396,2005,Planet,0,NASA Exoplanet Archive
271769940,Kepler-252 b,Kepler-252,295.579329,44.5459052,6.668391,1.23,2.04,4208.0,0.549,0.61,379.424,2014,Planet,0,NASA Exoplanet Archive
268302011,Kepler-521 b,Kepler-521,298.8163801,43.9980203,22.20813214,3.18,10.2,6406.0,1.46,1.34,830.638,2016,Planet,0,NASA Exoplanet Archive
345078350,HD 95089 c,HD 95089,164.698748,1.7290087,1785.0,13.1,1096.5135,4918.0,5.08,1.54,136.957,2016,Planet,0,NASA Exoplanet Archive
144503312,HD 20781 d,HD 20781,50.0139757,-28.7841175,29.158,3.25,10.61,5256.0,0.833609,0.7,35.9715,2019,Planet,0,NASA Exoplanet Archive
99734092,HD 204313 e,HD 204313,322.0510568,-21.7274194,7325.64666,12.2,4868.17771002,5767.0,1.1,1.03,47.7945,2022,Planet,0,NASA Exoplanet Archive
434225151,HD 4203 b,HD 4203,11.1722288,20.4483925,431.88,13.3,708.7609,5596.0,1.42,1.25,81.3795,2001,Planet,0,NASA Exoplanet Archive
48974071,HD 94771 b,HD 94771,163.9746776,-35.1145225,2164.0,14.2,169.0,5631.0,1.903,1.2,57.7807,2023,Planet,0,NASA Exoplanet Archive
468723402,HD 7924 d,HD 7924,20.4956562,76.7101475,24.451,,1568.16536014,5075.0,0.7821,0.832,16.9922,2015,Planet,0,NASA Exoplanet Archive
330485001,HD 211403 b,HD 211403,333.8158177,58.2755601,223.8,12.8,1760.76937478,6273.0,1.206,1.2,83.0919,2021,Planet,0,NASA Exoplanet Archive
389506883,HD 39194 d,HD 39194,86.129071,-70.1382377,33.874,2.12,5.16,5205.0,0.783742,0.86,26.4131,2021,Planet,0,NASA Exoplanet Archive
158554588,Kepler-20 d,Kepler-20,287.6979913,42.3385782,77.611455,2.606,13.4,5495.0,0.9164,0.929,282.563,2011,Planet,0,NASA Exoplanet Archive
172370679,TOI-1899 b,TOI-1899,299.4268472,40.1433462,29.090312,11.09689089,212.94503269,3926.0,0.607,0.632,128.438,2020,Planet,0,NASA Exoplanet Archive
347332255,HD 110067 b,HD 110067,189.8392243,20.0273377,9.113678,2.2,5.69,5266.0,0.788,0.798,32.1585,2023,Planet,0,NASA Exoplanet Archive
453211454,HD 63935 b,HD 63935,117.9246417,9.3852412,9.058807,2.91575244,10.5,5513.0,0.9598,0.9406,48.9739,2021,Planet,0,NASA Exoplanet Archive
380583651,EPIC 201841433 b,EPIC 201841433,175.206752,6.1348146,4.1698,1.04,1.12,5053.0,0.628461,0.802,436.488,2019,Planet,0,NASA Exoplanet Archive
26815908,Kepler-358 c,Kepler-358,293.2302333,48.2813901,83.488369,2.85,8.5,5908.0,0.954,0.94,1101.1,2014,Planet,0,NASA Exoplanet Archive
139285832,TOI-332 b,TOI-332,348.0589516,-44.8764852,0.777038,3.2,57.2,5251.0,0.87,0.88,222.852,2023,Planet,0,NASA Exoplanet Archive
347332255,HD 110067 f,HD 110067,189.8392243,20.0273377,41.05854,2.601,5.04,5266.0,0.788,0.798,32.1585,2023,Planet,0,NASA Exoplanet Archive
261257684,TOI-904 b,TOI-904,89.3712733,-83.1297264,10.8772,2.426,6.46,3770.2,0.527,0.557,46.0891,2023,Planet,0,NASA Exoplanet Archive
164414655,Kepler-271 b,Kepler-271,283.0029316,44.284108,10.43547805,1.23,2.04,5555.0,0.87,0.9,404.542,2014,Planet,0,NASA Exoplanet Archive
63365721,Kepler-993 b,Kepler-993,292.6141076,44.3946644,22.08557563,2.97,9.11,3843.0,0.54,0.57,324.423,2016,Planet,0,NASA Exoplanet Archive
455135327,HAT-P-30 b,HAT-P-30,123.9498431,5.8368669,2.8106,16.14096,263.7989,6304.0,1.31,1.55,213.985,2011,Planet,0,NASA Exoplanet Archive
36734222,WASP-43 b,WASP-43,154.9081869,-9.8064431,0.813475,10.424,565.714,4400.0,0.6,0.58,86.7467,2011,Planet,0,NASA Exoplanet Archive
410153553,LHS 3844 b,LHS 3844,340.4962038,-69.1721081,0.462929709,1.286,2.37,3080.0,0.189,0.151,14.8846,2019,Planet,0,NASA Exoplanet Archive
120896927,HD 15337 b,HD 15337,36.8678846,-27.6361171,4.7559804,1.77,6.519,5131.0,0.855,0.829,44.8155,2019,Planet,0,NASA Exoplanet Archive
120896927,HD 15337 c,HD 15337,36.8678846,-27.6361171,17.180546,2.526,6.792,5131.0,0.855,0.829,44.8155,2019,Planet,0,NASA Exoplanet Archive
441420236,AU Mic b,AU Mic,311.2911369,-31.34245,8.463446,4.79,8.99,3540.0,0.862,0.635,9.7221,2020,Planet,0,NASA Exoplanet Archive
441420236,AU Mic c,AU Mic,311.2911369,-31.34245,18.859023,2.79,14.46,3540.0,0.862,0.635,9.7221,2021,Planet,0,NASA Exoplanet Archive
441420236,AU Mic e,AU Mic,311.2911369,-31.34245,33.11,4.87,21.1,3665.0,0.82,0.6,9.7221,2025,Planet,0,NASA Exoplanet Archive
441420236,AU Mic d,AU Mic,311.2911369,-31.34245,12.73596,1.02,1.053,3678.0,0.744,0.51,9.7221,2023,Planet,0,NASA Exoplanet Archive
37749396,TOI-260 b,TOI-260,4.7730178,-9.9661505,13.475853,1.71,4.23,4026.0,0.607,0.616,20.1852,2024,Planet,0,NASA Exoplanet Archive
92226327,LHS 1140 c,LHS 1140,11.248632,-15.2741085,3.77794,1.272,1.91,3096.0,0.2159,0.1844,14.9861,2018,Planet,0,NASA Exoplanet Archive
273876171,Kepler-223 e,Kepler-223,298.3183909,47.2794824,19.72567,4.6,4.8,5803.0,1.72,1.125,1859.71,2014,Planet,0,NASA Exoplanet Archive
178351350,GJ 160.2 b,GJ 160.2,61.6454173,-20.8564724,5.2354,3.17,10.2,4347.0,0.655173,0.69,25.8557,2014,Planet,0,NASA Exoplanet Archive
440777904,HAT-P-24 b,HAT-P-24,108.8251171,14.2626064,3.35524,14.5717,238.3725,6373.0,1.38,1.37,415.344,2010,Planet,0,NASA Exoplanet Archive
399951202,Kepler-1103 b,Kepler-1103,287.3821348,49.4524247,19.79191978,2.27,5.77,6092.0,1.15,1.11,1331.92,2016,Planet,0,NASA Exoplanet Archive
329649885,HD 111232 b,HD 111232,192.2159553,-68.4246679,1169.13202,12.6,2531.50326176,5512.0,0.9,0.96,28.9571,2003,Planet,0,NASA Exoplanet Archive
164456891,Kepler-765 b,Kepler-765,283.1846044,47.1557114,27.6655226,2.43,6.48,5901.0,1.06,1.05,1076.28,2016,Planet,0,NASA Exoplanet Archive
53873088,HD 5608 b,HD 5608,14.5594349,33.9505774,768.7,13.7,371.22357938,4807.0,5.43,1.29,58.1105,2012,Planet,0,NASA Exoplanet Archive
151920165,NGTS-24 b,NGTS-24,168.5638892,-37.9101328,3.4678796,13.60770257,165.27077164,5820.0,1.64,1.26,683.062,2022,Planet,0,NASA Exoplanet Archive
297146115,EPIC 212424622 b,EPIC 212424622,202.3313765,-14.3594358,18.0983,2.17,5.35,5782.33,1.2247,1.106,611.804,2019,Planet,0,NASA Exoplanet Archive
443578538,HD 47366 b,HD 47366,99.4200181,-12.9856593,360.08,13.4,661.71874337,4866.0,7.3,1.81,84.3552,2016,Planet,0,NASA Exoplanet Archive
233435627,HD 122562 c,HD 122562,210.5886904,20.8810286,84.96276,10.1,73.10053361,4956.0,2.16627,1.241,53.2528,2022,Planet,0,NASA Exoplanet Archive
26045729,HIP 39017 b,HIP 39017,119.7665756,-4.3326006,31000.0,12.0,7500.7504052,7201.0,1.51987,1.52,66.3217,2024,Planet,0,NASA Exoplanet Archive
159589603,b Cen AB b,b Cen A,220.4897992,-37.7936323,1790000.0,12.4,3464.3296363,,,5.5,98.0935,2021,Planet,0,NASA Exoplanet Archive
13894108,HD 167677 b,HD 167677,274.2067844,-11.4067857,1820.0,13.2,905.81095995,5474.0,0.95271,0.96,54.3258,2023,Planet,0,NASA Exoplanet Archive
670036,EPIC 212737443 b,EPIC 212737443,204.2215065,-7.3180577,13.603,2.586,7.2,4684.0,0.673,0.69,336.25,2019,Planet,0,NASA Exoplanet Archive
188768068,HD 158259 d,HD 158259,261.3495847,52.7904721,5.1980814,2.18,5.41,5801.89,1.21,1.08,27.0498,2020,Planet,0,NASA Exoplanet Archive
394657039,TOI-159 b,TOI-159,51.7822676,-78.5498308,3.7628396,18.18,1110.0,7287.0,1.62,1.661,347.593,2026,Planet,0,NASA Exoplanet Archive
150184553,HD 233604 b,HD 233604,137.4535054,53.5682016,192.0,12.7,2089.644,4791.0,10.9,1.5,847.058,2013,Planet,0,NASA Exoplanet Archive
405333767,K2-217 b,K2-217,11.2983678,6.4815879,14.074524,3.57854073,12.5,5967.0,1.333718,1.102661,381.878,2018,Planet,0,NASA Exoplanet Archive
63074840,Kepler-1003 b,Kepler-1003,292.0204349,44.8762427,3.554856915,1.78,3.82,6109.0,1.17,1.11,941.902,2016,Planet,0,NASA Exoplanet Archive
27188610,Kepler-1123 b,Kepler-1123,294.5177291,50.6703927,4.33946454,1.67,3.43,5500.0,0.9,0.93,704.323,2016,Planet,0,NASA Exoplanet Archive
467179528,TOI-1266 b,TOI-1266,197.9965833,65.8336973,10.8945,2.52,4.46,3563.0,0.4232,0.437,36.0118,2020,Planet,0,NASA Exoplanet Archive
270781284,Kepler-208 c,Kepler-208,293.8901979,42.5279413,7.466623,1.39,2.51,6092.0,1.314,1.082,775.328,2014,Planet,0,NASA Exoplanet Archive
138636741,Kepler-1734 b,Kepler-1734,294.163167,41.4517316,6.796850204,3.08851092,9.74,6061.0,0.97,1.05,1482.83,2021,Planet,0,NASA Exoplanet Archive
270782121,Kepler-1243 b,Kepler-1243,294.009397,42.8807779,16.8320729,1.75,3.71,5667.0,0.94,0.96,758.17,2016,Planet,0,NASA Exoplanet Archive
318022259,LHS 1903 d,LHS 1903,107.865826,48.3279327,12.566287,2.5,5.96,3664.0,0.539,0.538,35.6917,2026,Planet,0,NASA Exoplanet Archive
396740648,TOI-1694 b,TOI-1694,97.7487104,66.3605956,3.7701389,5.27,28.24,5005.0,0.812,0.828,124.68,2023,Planet,0,NASA Exoplanet Archive
323819453,HD 219415 b,HD 219415,348.7243579,56.7303001,2093.3,13.8,317.83,4820.0,2.9,1.0,165.184,2012,Planet,0,NASA Exoplanet Archive
38828280,TIC 38828280 b,TIC 38828280,68.3926457,-62.1697135,4.85558984762,2.62701629,7.4,5046.63,0.741147,0.84,286.415,2026,Planet,0,NASA Exoplanet Archive
398118692,TYC 0434-04538-1 b,TYC 0434-04538-1,271.3396528,2.0622774,193.2,12.7,1938.763,4679.0,9.99,1.04,613.422,2021,Planet,0,NASA Exoplanet Archive
137342400,Kepler-483 b,Kepler-483,291.6467764,41.8846843,30.229104,3.21,10.4,6346.0,1.47,1.28,860.355,2016,Planet,0,NASA Exoplanet Archive
137155210,Kepler-398 b,Kepler-398,291.4688524,40.3437001,4.081423,0.93,0.749,4493.0,0.613,0.649,177.355,2014,Planet,0,NASA Exoplanet Archive
123129910,Kepler-589 b,Kepler-589,280.6414331,47.7520581,16.54964934,2.27,5.77,5296.0,0.83,0.88,612.803,2016,Planet,0,NASA Exoplanet Archive
267673944,Kepler-1522 b,Kepler-1522,289.8432347,52.0702094,1.847889171,1.73,3.64,5706.0,0.93,0.96,814.125,2016,Planet,0,NASA Exoplanet Archive
239332587,GJ 806 c,GJ 806,311.2697002,44.5002351,6.64064,2.28,5.8,3600.0,0.4144,0.413,12.0445,2023,Planet,0,NASA Exoplanet Archive
347332255,HD 110067 d,HD 110067,189.8392243,20.0273377,20.519617,2.852,8.52,5266.0,0.788,0.798,32.1585,2023,Planet,0,NASA Exoplanet Archive
356710041,BEBOP-4 AB b,BEBOP-4 A,192.5772651,26.1595358,1823.5,,8358.8871041,5701.43,2.75645,1.507,234.294,2025,Planet,0,NASA Exoplanet Archive
153951307,TOI-1238 b,TOI-1238,201.3823387,68.8360678,0.764597,1.21,3.76,4089.0,0.58,0.59,70.7145,2022,Planet,0,NASA Exoplanet Archive
268159861,Kepler-186 e,Kepler-186,298.652736,43.9549884,22.407704,1.27,2.15,3788.0,0.472,0.478,177.594,2014,Planet,0,NASA Exoplanet Archive
1713457,24 Sex c,24 Sex,155.8684866,-0.9023998,883.0,13.9,273.32,5098.0,4.9,1.54,72.0691,2010,Planet,0,NASA Exoplanet Archive
44745133,HATS-61 b,HATS-61,61.6578005,-25.3496674,7.817953,13.394755,1080.622,5542.0,1.664,1.076,679.761,2018,Planet,0,NASA Exoplanet Archive
208844024,HD 121504 b,HD 121504,209.3199062,-56.0404085,63.33,13.6,479.9233,6027.0,1.07,1.62,41.6592,2003,Planet,0,NASA Exoplanet Archive
7422496,HD 35843 b,HD 35843,81.3488924,-44.4312849,9.8991,2.29,5.84,5666.0,0.897,0.94,69.6026,2025,Planet,0,NASA Exoplanet Archive
70899085,LP 714-47 b,LP 714-47,64.1902212,-12.0848643,4.052037,4.7,30.8,3950.0,0.584,0.59,52.616,2020,Planet,0,NASA Exoplanet Archive
158171839,Kepler-801 b,Kepler-801,286.0751815,44.6646277,11.41928253,2.0,4.66,4435.0,0.63,0.67,440.426,2016,Planet,0,NASA Exoplanet Archive
270779644,Kepler-449 c,Kepler-449,293.732787,41.9006366,33.6727,2.764,8.07,5649.18,1.467,1.02,241.949,2015,Planet,0,NASA Exoplanet Archive
394722182,TOI-2236 b,TOI-2236,20.1660113,-86.979965,3.5315902,14.36991326,502.16888306,6248.0,1.573,1.343,355.59,2022,Planet,0,NASA Exoplanet Archive
278380701,HD 63454 b,HD 63454,114.8406393,-78.2791464,2.81805,12.31,79.4575,4812.0,0.77,0.42,37.6894,2005,Planet,0,NASA Exoplanet Archive
268764100,WISPIT 1 b,WISPIT 1,117.798555,-50.1376852,,12.4,3305.4154328,4670.0,1.1161,0.72,230.007,2025,Planet,0,NASA Exoplanet Archive
269264648,Kepler-187 c,Kepler-187,299.7964955,44.0892448,10.640263,2.67,7.61,6105.0,1.287,1.081,1143.0,2014,Planet,0,NASA Exoplanet Archive
273043474,Kepler-1994 b,Kepler-1994,297.1487941,46.2969247,4.61225043,0.51,0.087,5495.0,0.961,0.932,241.991,2023,Planet,0,NASA Exoplanet Archive
380908091,HD 10442 b,HD 10442,25.471524,2.7044193,1032.3,13.6,472.61321,4912.0,1.97,1.01,135.374,2014,Planet,0,NASA Exoplanet Archive
399722652,K2-208 b,K2-208,20.7789809,0.8890076,4.19097,1.67462172,3.45,5500.0,0.872,0.881,256.887,2018,Planet,0,NASA Exoplanet Archive
137548225,Kepler-752 b,Kepler-752,292.2681469,37.955672,18.82747265,2.81,8.3,5373.0,0.83,0.87,1232.29,2016,Planet,0,NASA Exoplanet Archive
48421060,Kepler-1760 b,Kepler-1760,284.1326058,48.8251452,38.3260994,2.28995546,5.86,5229.0,0.903,0.821,,2021,Planet,0,NASA Exoplanet Archive
289793076,HATS-13 b,HATS-13,316.9614798,-26.0967205,3.0440499,13.585308,172.58169,5523.0,0.887,0.962,421.855,2015,Planet,0,NASA Exoplanet Archive
272491028,Kepler-1591 b,Kepler-1591,296.5166659,44.6086233,8.18504949,1.27,2.15,6082.0,1.16,1.1,1419.58,2016,Planet,0,NASA Exoplanet Archive
169463893,Kepler-1057 b,Kepler-1057,297.4521311,41.5580816,14.08827448,3.36,11.2,5987.0,1.1,1.07,1201.82,2016,Planet,0,NASA Exoplanet Archive
14227229,K2-111 b,K2-111,59.8903081,21.2985263,5.3518963,1.837,5.35,5775.0,1.25,0.84,200.394,2017,Planet,0,NASA Exoplanet Archive
123231917,Kepler-1105 b,Kepler-1105,281.1117588,42.4549698,4.421572182,2.01,4.7,4299.0,0.68,0.71,318.004,2016,Planet,0,NASA Exoplanet Archive
164558468,Kepler-742 b,Kepler-742,283.8659676,46.7896522,8.360868238,3.24,10.6,4642.0,0.71,0.76,489.253,2016,Planet,0,NASA Exoplanet Archive
50618703,TOI-544 b,TOI-544,82.2900716,-0.3428983,1.548352,2.018,2.89,4169.0,0.623,0.631,41.1166,2022,Planet,0,NASA Exoplanet Archive
237158408,Kepler-1540 b,Kepler-1540,283.3445555,41.2017544,125.4131177,2.49,6.76,4540.0,0.69,0.74,244.96,2016,Planet,0,NASA Exoplanet Archive
138096962,Kepler-1095 b,Kepler-1095,293.2624215,41.3650155,4.27103091,1.21,1.92,5658.0,0.92,0.94,792.522,2016,Planet,0,NASA Exoplanet Archive
53728859,HAT-P-28 b,HAT-P-28,13.0009159,34.728402,3.257215,13.585,198.953,5680.0,1.103,1.025,401.319,2011,Planet,0,NASA Exoplanet Archive
364395234,TOI-1232 c,TOI-1232,116.501399,-61.8797935,30.356,8.88,58.48042689,5823.0,1.072,1.058,328.604,2026,Planet,0,NASA Exoplanet Archive
397519199,HD 105618 b,HD 105618,182.4021288,11.2115695,10.02245,5.44,25.42627256,5671.0,1.27399,1.01,70.0837,2022,Planet,0,NASA Exoplanet Archive
116048097,TOI-6080 b,TOI-6080,266.6044226,38.0787076,8.05562348084,3.32424168,11.0,5775.46,1.06221,1.01,188.183,2026,Planet,0,NASA Exoplanet Archive
450545735,GJ 422 b,GJ 422,168.9810458,-57.5425629,20.129,3.33,11.07,3323.0,0.370328,0.35,12.6631,2014,Planet,0,NASA Exoplanet Archive
88228576,HD 48948 b,HD 48948,102.489811,60.3373133,7.34013,2.06,4.88,4593.0,0.679,0.686,16.9043,2024,Planet,0,NASA Exoplanet Archive
158112888,Kepler-1748 b,Kepler-1748,285.967897,45.7390789,5.823520184,2.71275017,7.81,5774.0,0.864,0.916,1083.28,2021,Planet,0,NASA Exoplanet Archive
172422725,Kepler-1347 b,Kepler-1347,299.6595903,40.8438526,14.00947528,1.03,1.08,5193.0,0.79,0.82,321.0,2016,Planet,0,NASA Exoplanet Archive
268159861,Kepler-186 f,Kepler-186,298.652736,43.9549884,129.9441,1.17,1.71,3755.0,0.523,0.544,177.594,2014,Planet,0,NASA Exoplanet Archive
197792776,HD 21693 b,HD 21693,51.8040469,-58.3232726,22.6786,2.8,8.23,5430.0,0.914378,0.8,33.255,2019,Planet,0,NASA Exoplanet Archive
273507060,Kepler-1383 b,Kepler-1383,297.9447714,42.1918449,13.9093583,1.41,2.57,6370.0,1.44,1.26,1027.21,2016,Planet,0,NASA Exoplanet Archive
333225860,14 And b,14 And,352.82415,39.2358367,186.76,13.1,1131.15130051,4888.0,11.55,1.78,75.4392,2008,Planet,0,NASA Exoplanet Archive
159873822,TOI-2048 b,TOI-2048,237.9241066,52.3063083,13.79019,2.61,7.32,5185.0,0.79,0.83,116.567,2022,Planet,0,NASA Exoplanet Archive
272716898,Kepler-1708 b,Kepler-1708,296.8241065,43.6248197,737.1131,9.96,1462.0106722,6157.0,1.117,1.088,1666.69,2021,Planet,0,NASA Exoplanet Archive
77031414,WASP-173 A b,WASP-173 A,354.1686959,-34.6113042,1.38665318,13.4508,1172.7927,5800.0,1.11,1.05,232.98,2018,Planet,0,NASA Exoplanet Archive
158275161,Kepler-800 b,Kepler-800,286.5747697,44.7951858,14.13176026,2.85,8.5,5315.0,0.82,0.85,1019.26,2016,Planet,0,NASA Exoplanet Archive
85998162,HD 79498 b,HD 79498,138.7885794,23.3748792,1807.0,13.6,425.8922,5748.0,1.05,1.08,48.9489,2011,Planet,0,NASA Exoplanet Archive
379949822,HD 74156 c,HD 74156,130.6047813,4.5772338,2448.48726,12.5,2753.98314665,6068.0,1.510576,1.1,57.603,2003,Planet,0,NASA Exoplanet Archive
272843763,Kepler-654 b,Kepler-654,297.0683931,46.8342497,13.72465129,2.07,4.94,5865.0,1.11,1.04,974.124,2016,Planet,0,NASA Exoplanet Archive
160578764,WASP-192 b,WASP-192,223.6587187,-38.7445469,2.8786765,13.78707,731.009,5910.0,1.32,1.09,508.885,2019,Planet,0,NASA Exoplanet Archive
248250955,TOI-4552 b,TOI-4552,264.7142556,-47.6370457,0.30110032,1.11,1.83,3258.0,0.2869,0.2619,27.2684,2026,Planet,0,NASA Exoplanet Archive
122617317,TOI-4311 b,TOI-4311,41.6855224,-31.1793201,0.9902738,1.376,4.5,5063.0,0.8441,0.816,134.988,2026,Planet,0,NASA Exoplanet Archive
53498154,TOI-5624 d,TOI-5624,180.8443476,49.2512257,13.731468,3.584,4.9,5327.0,0.82,0.858,101.913,2026,Planet,0,NASA Exoplanet Archive
122224871,Kepler-788 b,Kepler-788,290.0004154,38.5398551,8.39846269,2.55,7.04,6159.0,1.23,1.16,1775.8,2016,Planet,0,NASA Exoplanet Archive
124279525,GJ 229 b,GJ 229,92.6435993,-21.8677233,579.47495,3.97,14.93793513,3564.0,0.46,0.509,5.75624,2014,Planet,0,NASA Exoplanet Archive
137307173,Kepler-745 b,Kepler-745,291.4994412,37.0592571,9.93143556,2.16,5.31,5849.0,1.04,1.04,1780.38,2016,Planet,0,NASA Exoplanet Archive
169084431,Kepler-203 c,Kepler-203,297.089959,41.3880686,5.370647,2.47,749.9,5821.0,1.114,1.06,703.302,2014,Planet,0,NASA Exoplanet Archive
164836049,Kepler-864 b,Kepler-864,285.0570943,46.3206074,5.83376092,2.4,6.35,5754.0,1.0,1.0,2022.9,2016,Planet,0,NASA Exoplanet Archive
405719849,Kepler-618 b,Kepler-618,286.2498525,48.0609256,3.595769645,2.6,7.27,5860.0,1.08,1.05,1221.96,2016,Planet,0,NASA Exoplanet Archive
42821097,CoRoT-19 b,CoRoT-19,97.0335983,-0.1707293,3.89713,14.46,352.78,6090.0,1.65,1.21,790.663,2011,Planet,0,NASA Exoplanet Archive
429358906,TOI-782 b,TOI-782,183.9203614,-18.9103377,8.0240015,2.734,19.1,3370.0,0.413,0.397,52.5122,2024,Planet,0,NASA Exoplanet Archive
387690507,TOI-530 b,TOI-530,103.4128333,12.8815784,6.387597,9.30345398,127.1313628,3659.0,0.54,0.53,148.762,2021,Planet,0,NASA Exoplanet Archive
123313142,Kepler-322 b,Kepler-322,281.3487514,44.2952525,1.653888,1.01,1.01,5388.0,0.89,0.908,400.48,2014,Planet,0,NASA Exoplanet Archive
270610053,Kepler-944 b,Kepler-944,293.6012911,42.379791,43.3167737,2.63,7.41,5409.0,0.83,0.86,1349.43,2016,Planet,0,NASA Exoplanet Archive
54962195,TOI-663 b,TOI-663,160.0658525,-8.5110827,2.598902,2.27,4.45,3681.0,0.512,0.514,64.2308,2024,Planet,0,NASA Exoplanet Archive
